Mean,STD,Best,Worst,Gen_capability
23.895907507268788,39.06230121019983,0.8894296690811332,118.20282665167329,23.895907507268788
53.82969172023422,48.76894444679321,5.0810410319436565,123.74422251534916,23.895907507268788
51.38192050091183,48.85182532177439,5.506034048368163,120.57173888903225,23.895907507268788
107.87641494320056,18.996428159787225,-2.9070800563255794,116.60508704137372,23.895907507268788
20.033012240420405,36.40141125458741,-0.2277969761502588,116.98423567002581,20.033012240420405
18.96778299299396,20.755447412968632,5.205227798268473,106.183715879442,18.96778299299396
101.6594320050773,40.862597099338025,9.414493997711247,127.79206514551669,18.96778299299396
10.95135503147019,5.037362510551856,3.0915619972262682,21.614836947159326,10.95135503147019
10.278582610782259,4.625464717250299,1.0763238363342427,16.640719403387013,10.278582610782259
9.079320858841465,5.32921077963524,-2.20895571025533,19.487188571188202,9.079320858841465
37.05183334735442,43.49999076714627,6.980575631375106,120.97273675430267,9.079320858841465
7.381650364487062,2.4343138333873466,3.0771988534335106,12.313398504803018,7.381650364487062
18.027361819992315,29.150624214777608,4.0263102695183255,115.2315077883694,7.381650364487062
5.756247131614096,3.0608630180936567,0.060527124317807546,11.515788280091652,5.756247131614096
11.701610392974452,17.89836010181031,3.200914420581519,116.94454914276645,5.756247131614096
14.393294408685291,4.600048160160153,4.996034385239353,21.823867743369195,5.756247131614096
11.656575834671218,17.421574553721445,0.5541816721884791,103.6628913018781,5.756247131614096
7.0806061138928476,3.075689235233534,3.432996613005534,19.52883938136837,5.756247131614096
12.163692721295273,2.5724977251247743,3.0594474912233807,20.642812427842575,5.756247131614096
13.426798573816477,6.940811999443058,0.7716341798881532,23.1490433543911,5.756247131614096
55.24489570417943,44.47673011181088,9.553369434737565,127.8527805499705,5.756247131614096
22.914573523991894,15.590632642606785,10.064629367967937,103.05870763806769,5.756247131614096
14.09756394557018,4.201572221442192,3.7082828535329284,22.077794376382645,5.756247131614096
7.160539090760349,2.783409566939064,3.2971631234210275,12.166941377244731,5.756247131614096
57.73507907694903,54.470203630179654,0.37503779095002443,117.6117152413409,5.756247131614096
33.35361111026531,47.20597412327247,1.1624989537859287,123.07750957761203,5.756247131614096
18.398557110833906,29.976276497666014,-2.1029145063705457,123.4800586587208,5.756247131614096
13.491903672411944,3.334525872615819,7.341265093677569,20.102473818520895,5.756247131614096
11.782536107121867,8.277477517586119,-0.11323413820681642,29.649143508865386,5.756247131614096
17.46423336208076,6.216387968933958,9.036855417203997,29.667621827972045,5.756247131614096
30.1952597083124,31.933446820500667,12.632667479187043,119.79762179704609,5.756247131614096
49.74138268228367,51.098920088050434,2.437502970537248,131.25184436261736,5.756247131614096
18.920320121750006,22.084600325068156,0.9563705186521909,109.22745668108404,5.756247131614096
9.488712065452619,9.048380921932345,-0.44357466426693465,32.78929839613338,5.756247131614096
12.585840206836902,3.859330366874868,7.743132140331805,25.08878208522916,5.756247131614096
67.66289617076308,48.44996288398241,-0.6516159396480181,125.82986320982518,5.756247131614096
15.179008481584097,8.407208094196791,6.637695532459736,31.54238099497344,5.756247131614096
18.281630883428157,7.0216281563415714,4.719990803227035,36.99778018449859,5.756247131614096
15.823403757304053,4.943124265330126,7.700480258386075,28.774434706808474,5.756247131614096
8.42912508354003,7.589146064714563,-2.5570077824111537,27.974748241580002,5.756247131614096
25.692703373051543,34.289853347376464,3.963311980623141,112.37465522516095,5.756247131614096
14.41909816038129,6.077238449716571,2.2993977554810487,26.630243283448706,5.756247131614096
15.97500250570384,3.9196941598416886,10.216359357958845,25.170830486580876,5.756247131614096
16.0224459750644,5.061983968644419,7.343470026218779,28.54673702112382,5.756247131614096
19.73328817258517,16.283528275181943,-1.714866313477075,104.90005463484871,5.756247131614096
31.225494611407626,39.312449949790015,-4.570293282996985,124.52544065060778,5.756247131614096
51.897350696709196,41.456435762924706,8.516782948366561,126.56810677925992,5.756247131614096
19.223552123926005,7.977061084988445,5.26674272565813,37.00319852683621,5.756247131614096
5.2626000153717785,3.844490811636094,-1.998020718393796,19.637336541138193,5.2626000153717785
13.049543057193992,9.388495750776315,3.2736165710621554,40.02059132963216,5.2626000153717785
15.64255033002868,5.28190039020545,7.410322689975745,27.404432262608637,5.2626000153717785
13.803446178117804,7.1620287677029975,6.478247150156586,32.2221919834659,5.2626000153717785
20.87169964860309,15.206906865448596,7.760401414483571,103.74915568006475,5.2626000153717785
11.156489715611947,6.9898229938834735,-1.3017593105817595,27.151681480787488,5.2626000153717785
14.73716412229442,19.34060967465531,-1.2627243016881369,123.37893574321492,5.2626000153717785
6.632062472325964,3.329582140395367,1.333782174392146,16.250485972519183,5.2626000153717785
19.09707058434394,15.791408102151944,4.210135804363838,103.96542672341833,5.2626000153717785
5.915289181254497,6.906784963513256,-1.6697954669009143,30.155547074880843,5.2626000153717785
36.39830953568231,41.665003956907256,4.6340729911044365,127.89948298158414,5.2626000153717785
9.744442048449173,6.242190960206405,1.390087890435433,31.33011777881563,5.2626000153717785
31.89097445999579,38.27910800848063,-1.6184130419307514,130.8337258200245,5.2626000153717785
19.5136625233397,7.94495837324173,5.884464389610301,32.85128823956608,5.2626000153717785
16.385495368924207,16.38633319655691,5.134579702584471,104.15572423990866,5.2626000153717785
23.79959464584584,33.85826958416122,-4.658094685007936,109.04546894406336,5.2626000153717785
21.644324187069774,28.907657036211297,-1.8071335519214413,132.0060281986301,5.2626000153717785
15.965259297176166,23.4055365708438,5.7030484732614,119.41945346514201,5.2626000153717785
15.936366118582779,7.452653903543338,4.556139796805706,36.966435118868255,5.2626000153717785
7.906870220404008,8.27064974424383,-3.206135285761189,23.206869054331307,5.2626000153717785
36.74116040133216,37.07503267602601,-5.503802751925206,147.8969155936155,5.2626000153717785
15.64384156662821,18.464635190575983,-1.3615116252256985,116.20003445621167,5.2626000153717785
11.350045976407813,7.87058835062003,-5.623699341479647,30.654106402648836,5.2626000153717785
22.327330893284113,9.153723073787322,3.0562750520557898,39.12710308680484,5.2626000153717785
14.597308690119869,5.395885995715892,7.132325781227902,31.186340179827948,5.2626000153717785
26.080268289833455,21.1704660237085,5.334893207710985,113.768048994817,5.2626000153717785
20.611974395268067,6.858017555354286,5.679662097917458,33.60515058031247,5.2626000153717785
16.835937365509643,8.51518551840176,5.515359484190956,41.81988097979253,5.2626000153717785
25.126848698627803,17.9648636687044,6.733451826338579,117.47455681643858,5.2626000153717785
27.01110740932547,12.034432674860316,8.153650713834208,64.6638195819949,5.2626000153717785
12.953013115279134,8.30104187334602,-8.798642434974912,26.2549203076635,5.2626000153717785
17.892472044628136,7.2348665176522715,-17.16284052025245,28.130881478379898,5.2626000153717785
39.669841349197995,36.92031328968351,-33.981034299562864,132.969641053728,5.2626000153717785
33.152830797384155,30.408976652681012,-36.109460318771475,122.06885337142039,5.2626000153717785
48.46146133698514,29.872522580353106,-4.6002628757705315,155.01228849844432,5.2626000153717785
25.306669423692274,26.82427739941698,-22.48862402877655,120.13687359013741,5.2626000153717785
20.16360734363456,4.629201685159262,12.70971799279833,31.031276884290794,5.2626000153717785
21.91650926698867,7.55611751238295,9.33999255440007,35.96273764610941,5.2626000153717785
18.050530528256413,6.474043383253325,9.882731651300048,28.50751112565923,5.2626000153717785
26.91035648945766,5.9680151037877796,12.364638472266027,36.09460704349012,5.2626000153717785
31.506639827931565,37.71466482860172,-13.092251663227728,117.6208638128401,5.2626000153717785
15.523977379918993,32.65595573851679,-55.06140530508095,61.616272924419796,5.2626000153717785
14.846432944140329,8.236673849642944,-2.628759304300245,31.89542843844441,5.2626000153717785
18.463600066513422,8.258136598783407,-10.832473903422839,29.231805786799246,5.2626000153717785
34.38041731590836,23.251818302731817,-10.19719267098858,106.08708786156313,5.2626000153717785
31.636039299185306,28.28306418368445,-1.4721428206329483,121.86708456298135,5.2626000153717785
39.24621947065333,34.57775923935827,-11.476323514129726,108.56546951842564,5.2626000153717785
14.95821037830149,18.25206049148699,-0.9925074623300452,110.01052182056345,5.2626000153717785
11.50343771837472,4.747216899482722,3.4998818000940677,34.40324822057283,5.2626000153717785
28.00337890691545,14.350998608946,15.013153932160394,107.56856420943876,5.2626000153717785
19.163164224614043,4.292811055656771,9.727421199622315,27.5280051565203,5.2626000153717785
10.7492525783912,17.074072184042404,-12.294210108304618,102.56499043019825,5.2626000153717785
20.776602510074852,4.529190232697876,7.807011018556202,29.759691890104563,5.2626000153717785
13.08854186083412,4.98721948859315,4.958032320357963,20.525727799943997,5.2626000153717785
28.745620072904988,16.596799191354336,5.974696745061712,64.82129041521931,5.2626000153717785
12.778849101478814,8.201587956930165,0.631627204315734,27.264741954853317,5.2626000153717785
21.12338562989609,8.246987954954687,7.673386656400634,39.47613911568331,5.2626000153717785
22.83469647780636,17.66243368876914,6.526370773856934,67.59354076073048,5.2626000153717785
16.977377317615865,4.842150480919654,9.58173687215582,32.769232721203785,5.2626000153717785
30.43869264950672,26.174931422258883,8.947781316134902,119.95474619005644,5.2626000153717785
32.35676860980571,13.704370504254204,8.943303608049348,68.733465568776,5.2626000153717785
96.1935415527327,40.325046264076136,2.8909426721229288,140.03220665204879,5.2626000153717785
23.91842245694302,10.877461259676972,13.040869981744377,62.35650875215194,5.2626000153717785
42.36438593116738,44.07554974839746,1.2641074367192662,150.58985628162947,5.2626000153717785
17.749765740550302,3.76051800362642,12.233341678429975,25.20703759281581,5.2626000153717785
19.69266164076474,6.9997633300539475,1.6133189751908312,29.932187754623467,5.2626000153717785
18.554217530733233,12.332233929733892,-0.42477101153206176,55.42088548046815,5.2626000153717785
16.296814904142465,19.831236188577005,4.1317211655310855,129.82968945277426,5.2626000153717785
27.031450310346386,28.516989648133922,5.980403935568659,102.1833197257371,5.2626000153717785
43.27530054444849,41.513020433066195,8.07207723959906,119.96964443002143,5.2626000153717785
25.217041907476624,31.05552667777322,-9.102115290799958,127.53833671179527,5.2626000153717785
21.202867456582826,11.369240412231642,10.75574705195868,62.83604308867078,5.2626000153717785
16.204212890812382,8.796221558001523,8.033263991446926,39.164450925001034,5.2626000153717785
14.102112905594721,14.078778745124866,0.946735758363725,64.65271937196093,5.2626000153717785
19.486811441820034,15.80797670909454,6.622841612368231,65.5509356343944,5.2626000153717785
35.87937635145427,45.96844036957088,8.48937861094302,184.5507171033497,5.2626000153717785
13.769248621193466,18.914466233560855,-0.9855349430773034,107.20907061656064,5.2626000153717785
19.40822834235173,28.554942081248015,-12.22133079660227,114.42971603744914,5.2626000153717785
28.764644658390694,30.133490571110492,3.3787357560214986,126.55877910388118,5.2626000153717785
19.951820529888636,15.5981626586636,5.617845479474318,61.53390965653401,5.2626000153717785
23.959685104185116,20.87185073542394,3.3730607929142455,108.15060260259098,5.2626000153717785
19.107971265884697,19.36551281895541,-1.8697559190896305,113.57736494095383,5.2626000153717785
23.296330711114653,31.048775000323197,2.8162754240586043,129.77389917472135,5.2626000153717785
15.12562590044818,23.64266706810441,-0.43676881570677867,112.39151406992552,5.2626000153717785
19.24480869040059,12.998167670827883,4.505662361152508,59.12041414085102,5.2626000153717785
55.18995437903352,44.31698562387123,5.188832376333354,129.4554870210285,5.2626000153717785
25.669292047777777,22.798857288697015,9.489236180595178,106.788590510559,5.2626000153717785
22.29244455657427,20.108074112209085,8.019464634630173,124.09213638978264,5.2626000153717785
29.81623754136472,19.678386497469532,11.53538103238364,106.39405174411661,5.2626000153717785
76.38568179193017,47.00056416679539,10.088691920375283,131.44943874830906,5.2626000153717785
68.92727015290161,50.52205720915292,9.295727112158623,135.58214467431748,5.2626000153717785
31.372228697486403,12.148480600340433,12.88437348907162,51.71996556569995,5.2626000153717785
17.876650655750055,19.66161388715275,-1.2190794176121102,124.44678561004903,5.2626000153717785
18.103068789945986,11.53253569243654,-6.265001314147264,35.79794233057523,5.2626000153717785
41.80575911960179,43.06479385209375,-27.915718087275593,120.02137834002009,5.2626000153717785
15.237139143709875,11.27917925242308,-6.23035387347219,45.10638727700679,5.2626000153717785
18.011319497607584,29.590979955174774,-12.610085343322915,109.49526162084398,5.2626000153717785
22.64275051331706,18.513552832962716,2.8992617009279864,116.31105472025237,5.2626000153717785
63.99518631649408,43.15708964285261,16.44840414559863,117.41156857736644,5.2626000153717785
33.6029419934263,38.31696115533418,-12.975953784965089,134.8210044229014,5.2626000153717785
18.480518166498673,18.492552532815164,4.2087907895841745,108.21636647765922,5.2626000153717785
29.308573264182648,19.83583789525287,-1.6649330427679205,104.56218974722478,5.2626000153717785
75.57609160189932,51.778194349901064,8.062265329190762,134.41600739837645,5.2626000153717785
20.8282353482773,8.369469565442397,2.791811319769601,44.950225042544595,5.2626000153717785
36.26579222660318,21.10092784284473,9.049847986515957,105.36744006264378,5.2626000153717785
43.42806840199573,18.43094061205811,12.778373945133568,111.36132256547307,5.2626000153717785
20.850829743531783,10.034150994378036,5.0129750883368045,47.23540851234893,5.2626000153717785
29.968849513873895,26.31490495507482,-2.633106020078295,106.4227984739253,5.2626000153717785
18.76071735652294,28.51889899574065,-19.83212266695203,113.29805140503919,5.2626000153717785
34.953234474982175,29.46734130661913,7.352488104325021,114.84793864680782,5.2626000153717785
36.4219419949745,27.44164665137413,12.966763931004559,119.10000645801193,5.2626000153717785
21.56331580095308,11.319838691627236,8.977476381899393,61.402499460325075,5.2626000153717785
43.09959021457102,30.160001679255966,6.538869062270797,119.17427849008875,5.2626000153717785
44.239965864679405,34.75400913995649,-0.588945180959681,142.07159939288806,5.2626000153717785
26.22602895293408,14.658671959162858,11.017777358546722,104.46063880187961,5.2626000153717785
21.077264079335798,19.545008769420935,-2.322232887341454,105.4874929859176,5.2626000153717785
21.014761395568872,8.335521631700738,-5.242215594791358,40.97076727494228,5.2626000153717785
29.316469444981244,10.383338604873163,4.769045143853462,59.06868539270376,5.2626000153717785
29.034672778560946,11.862245320741469,-4.171503350125164,44.184249775021286,5.2626000153717785
38.2741241901443,13.195339637697824,1.3931125630983772,55.08172978951285,5.2626000153717785
26.82989351866425,15.39943303339026,-10.520881003424972,56.963881147779645,5.2626000153717785
24.100484348598723,12.743174877587293,-10.529624950626266,42.3992709521506,5.2626000153717785
30.39443264140508,13.274242085217924,-19.308779009690856,56.304137277374096,5.2626000153717785
