mean_eval,pop_best_eval,median_eval,best_eval,worst_eval,no_envs
102.18724822998047,15.996526718139648,109.77420806884766,15.996526718139648,121.55838775634766,36
92.8764877319336,1.3043346405029297,107.49175262451172,1.3043346405029297,121.55838775634766,36
93.51709747314453,16.623382568359375,112.38462829589844,1.3043346405029297,123.02706909179688,36
73.62367248535156,4.5753092765808105,95.1751480102539,1.3043346405029297,123.02706909179688,36
85.81806182861328,9.121315956115723,117.14937591552734,1.3043346405029297,130.1256561279297,36
84.4572982788086,5.7834343910217285,114.91939544677734,1.3043346405029297,130.1256561279297,36
89.48190307617188,19.293411254882812,103.11603546142578,1.3043346405029297,130.1256561279297,36
66.3460464477539,9.771456718444824,44.03651809692383,1.3043346405029297,130.1256561279297,36
60.044857025146484,8.346393585205078,34.4600830078125,1.3043346405029297,130.1256561279297,36
46.137123107910156,6.262644290924072,27.45389747619629,1.3043346405029297,130.1256561279297,36
50.587547302246094,2.305966377258301,26.151803970336914,1.3043346405029297,130.1256561279297,36
55.33110809326172,5.118535041809082,34.3714714050293,1.3043346405029297,131.23219299316406,36
73.29586791992188,9.955760955810547,102.40396881103516,1.3043346405029297,131.23219299316406,36
46.609256744384766,10.345322608947754,23.243223190307617,1.3043346405029297,131.23219299316406,36
58.24728775024414,3.2722244262695312,26.747636795043945,1.3043346405029297,131.23219299316406,36
72.99163818359375,4.7116875648498535,110.44306182861328,1.3043346405029297,131.23219299316406,36
61.955810546875,5.583935260772705,37.11207580566406,1.3043346405029297,132.9885711669922,36
51.36018753051758,0.8276270627975464,23.044998168945312,0.8276270627975464,132.9885711669922,36
73.29984283447266,5.258084774017334,110.57688903808594,0.8276270627975464,132.9885711669922,36
46.81869888305664,8.025071144104004,20.259723663330078,0.8276270627975464,132.9885711669922,36
55.626548767089844,5.808909893035889,21.673295974731445,0.8276270627975464,132.9885711669922,36
52.62424087524414,7.808034896850586,26.593307495117188,0.8276270627975464,132.9885711669922,36
30.680313110351562,9.45434284210205,22.241863250732422,0.8276270627975464,132.9885711669922,36
31.88698959350586,-0.2660076916217804,22.45981788635254,-0.2660076916217804,132.9885711669922,36
30.96290397644043,1.9864078760147095,20.36315155029297,-0.2660076916217804,132.9885711669922,36
61.84138870239258,11.732013702392578,25.491912841796875,-0.2660076916217804,132.9885711669922,36
45.6624755859375,8.592063903808594,24.335681915283203,-0.2660076916217804,132.9885711669922,36
51.151451110839844,3.4427077770233154,27.58673858642578,-0.2660076916217804,132.9885711669922,36
34.983848571777344,2.3103365898132324,21.755035400390625,-0.2660076916217804,132.9885711669922,36
50.86334991455078,5.831192493438721,25.92820930480957,-0.2660076916217804,132.9885711669922,36
44.236534118652344,5.230347156524658,22.791208267211914,-0.2660076916217804,132.9885711669922,36
52.73037338256836,9.35377025604248,27.32790756225586,-0.2660076916217804,132.9885711669922,36
55.562835693359375,9.030757904052734,26.950204849243164,-0.2660076916217804,132.9885711669922,36
55.823490142822266,7.632116794586182,26.556598663330078,-0.2660076916217804,132.9885711669922,36
32.818580627441406,6.325155258178711,27.21330451965332,-0.2660076916217804,132.9885711669922,36
54.93655014038086,5.718594551086426,27.16155433654785,-0.2660076916217804,139.72958374023438,36
64.25836181640625,14.889130592346191,37.6046142578125,-0.2660076916217804,139.72958374023438,36
34.753910064697266,11.703536033630371,23.54796600341797,-0.2660076916217804,139.72958374023438,36
51.317359924316406,8.801326751708984,31.40993309020996,-0.2660076916217804,139.72958374023438,36
24.287050247192383,0.24821971356868744,19.901063919067383,-0.2660076916217804,139.72958374023438,36
44.332603454589844,-2.02880597114563,24.770559310913086,-2.02880597114563,139.72958374023438,36
37.94926834106445,6.889761924743652,20.413721084594727,-2.02880597114563,139.72958374023438,36
79.06526947021484,7.149698257446289,104.69644927978516,-2.02880597114563,139.72958374023438,36
