mean_eval,pop_best_eval,median_eval,best_eval,worst_eval,no_envs
77.32720947265625,4.322567462921143,111.86743927001953,4.322567462921143,126.6552734375,36
69.3657455444336,1.0315943956375122,97.17805480957031,1.0315943956375122,126.6552734375,36
70.36144256591797,4.832409858703613,99.43771362304688,1.0315943956375122,126.6552734375,36
65.83267974853516,4.311629295349121,93.37572479248047,1.0315943956375122,126.6552734375,36
81.99877166748047,8.45509147644043,105.11842346191406,1.0315943956375122,126.6552734375,36
87.17658996582031,9.456217765808105,96.21551513671875,1.0315943956375122,128.9757843017578,36
58.72932052612305,11.617753982543945,26.010732650756836,1.0315943956375122,128.9757843017578,36
86.04813385009766,9.289750099182129,112.02272033691406,1.0315943956375122,128.9757843017578,36
65.98027801513672,9.222582817077637,39.073272705078125,1.0315943956375122,139.93447875976562,36
69.12237548828125,9.175722122192383,94.2138900756836,1.0315943956375122,139.93447875976562,36
65.15888977050781,6.053085803985596,34.41511535644531,1.0315943956375122,139.93447875976562,36
75.69884490966797,11.805822372436523,97.57746124267578,1.0315943956375122,139.93447875976562,36
66.23165130615234,1.3585560321807861,90.0282974243164,1.0315943956375122,139.93447875976562,36
56.38217544555664,6.073295593261719,36.283050537109375,1.0315943956375122,139.93447875976562,36
74.12897491455078,4.691203594207764,110.20285034179688,1.0315943956375122,139.93447875976562,36
52.057838439941406,7.211031913757324,28.562904357910156,1.0315943956375122,139.93447875976562,36
53.23701858520508,2.179872751235962,23.856719970703125,1.0315943956375122,139.93447875976562,36
65.88758087158203,6.502179145812988,37.0063591003418,1.0315943956375122,139.93447875976562,36
84.39747619628906,13.065421104431152,111.62123107910156,1.0315943956375122,139.93447875976562,36
58.7267951965332,3.8111422061920166,34.1092414855957,1.0315943956375122,139.93447875976562,36
65.90959167480469,9.356480598449707,40.42538070678711,1.0315943956375122,139.93447875976562,36
55.34199905395508,10.076929092407227,25.610511779785156,1.0315943956375122,139.93447875976562,36
69.5970230102539,12.28320598602295,108.79029083251953,1.0315943956375122,139.93447875976562,36
67.01548767089844,11.308229446411133,45.40386962890625,1.0315943956375122,139.93447875976562,36
80.97454071044922,11.386594772338867,111.76395416259766,1.0315943956375122,139.93447875976562,36
48.210880279541016,4.997045040130615,26.054054260253906,1.0315943956375122,139.93447875976562,36
51.541168212890625,6.443432331085205,27.348384857177734,1.0315943956375122,139.93447875976562,36
65.86791229248047,14.307738304138184,35.75617599487305,1.0315943956375122,139.93447875976562,36
57.094512939453125,16.277664184570312,30.887569427490234,1.0315943956375122,139.93447875976562,36
50.27790069580078,8.366127014160156,34.630889892578125,1.0315943956375122,139.93447875976562,36
51.934303283691406,7.544088840484619,29.236082077026367,1.0315943956375122,139.93447875976562,36
62.848594665527344,3.2078092098236084,36.64543533325195,1.0315943956375122,139.93447875976562,36
55.781227111816406,7.183436393737793,34.51056671142578,1.0315943956375122,139.93447875976562,36
43.19172286987305,18.304553985595703,33.52851486206055,1.0315943956375122,139.93447875976562,36
51.875057220458984,11.854665756225586,27.796695709228516,1.0315943956375122,139.93447875976562,36
52.836151123046875,7.577090263366699,32.00912857055664,1.0315943956375122,139.93447875976562,36
66.03600311279297,9.972107887268066,40.42121887207031,1.0315943956375122,139.93447875976562,36
45.897701263427734,18.981670379638672,26.913875579833984,1.0315943956375122,139.93447875976562,36
57.9548454284668,12.256402969360352,33.99542999267578,1.0315943956375122,139.93447875976562,36
50.50813674926758,10.220190048217773,29.2049503326416,1.0315943956375122,139.93447875976562,36
43.36650848388672,7.635705947875977,30.86004638671875,1.0315943956375122,139.93447875976562,36
39.541961669921875,7.4651689529418945,28.559925079345703,1.0315943956375122,144.43727111816406,36
39.457725524902344,11.684806823730469,30.41891860961914,1.0315943956375122,144.43727111816406,36
42.064979553222656,9.260398864746094,28.32393455505371,1.0315943956375122,144.43727111816406,36
52.63658142089844,14.008216857910156,33.107879638671875,1.0315943956375122,144.43727111816406,36
46.16887664794922,5.492984294891357,23.416841506958008,1.0315943956375122,144.43727111816406,36
36.282894134521484,10.326764106750488,31.113670349121094,1.0315943956375122,144.43727111816406,36
49.18235778808594,16.055255889892578,34.15377426147461,1.0315943956375122,144.43727111816406,36
44.034263610839844,8.3693265914917,33.32455062866211,1.0315943956375122,144.43727111816406,36
53.948219299316406,15.107778549194336,32.40178680419922,1.0315943956375122,144.43727111816406,36
45.86823272705078,14.02234935760498,35.42182159423828,1.0315943956375122,144.43727111816406,36
40.570865631103516,8.172652244567871,28.598161697387695,1.0315943956375122,144.43727111816406,36
67.51566314697266,11.341935157775879,46.60814666748047,1.0315943956375122,144.43727111816406,36
63.10862731933594,15.82473373413086,38.582115173339844,1.0315943956375122,144.43727111816406,36
49.09962463378906,8.774861335754395,31.593366622924805,1.0315943956375122,144.43727111816406,36
48.212501525878906,15.020051956176758,33.03477478027344,1.0315943956375122,144.43727111816406,36
59.978912353515625,12.112611770629883,34.05522155761719,1.0315943956375122,144.43727111816406,36
57.2008056640625,4.3437604904174805,37.2110481262207,1.0315943956375122,144.43727111816406,36
43.80463790893555,13.968815803527832,33.6165657043457,1.0315943956375122,144.43727111816406,36
46.44728088378906,12.201102256774902,34.62751007080078,1.0315943956375122,144.43727111816406,36
51.692020416259766,8.538809776306152,33.7906494140625,1.0315943956375122,144.43727111816406,36
60.387882232666016,16.48971176147461,38.072784423828125,1.0315943956375122,144.43727111816406,36
32.81761169433594,15.158709526062012,28.5753231048584,1.0315943956375122,144.43727111816406,36
45.86811065673828,17.20962142944336,35.357574462890625,1.0315943956375122,144.43727111816406,36
59.195587158203125,20.496158599853516,38.09528732299805,1.0315943956375122,144.43727111816406,36
33.97557067871094,7.263322830200195,26.068471908569336,1.0315943956375122,144.43727111816406,36
45.269229888916016,10.130010604858398,30.693326950073242,1.0315943956375122,144.43727111816406,36
46.190364837646484,8.025834083557129,32.826473236083984,1.0315943956375122,144.43727111816406,36
46.656776428222656,11.246212005615234,31.080982208251953,1.0315943956375122,144.43727111816406,36
37.0032958984375,10.407927513122559,27.282413482666016,1.0315943956375122,144.43727111816406,36
60.911903381347656,12.960688591003418,45.32015609741211,1.0315943956375122,144.43727111816406,36
50.55433654785156,10.127147674560547,28.497419357299805,1.0315943956375122,144.43727111816406,36
48.393245697021484,10.956360816955566,28.99013900756836,1.0315943956375122,144.43727111816406,36
52.04189682006836,10.562299728393555,29.629575729370117,1.0315943956375122,144.43727111816406,36
40.593528747558594,12.084999084472656,35.46743392944336,1.0315943956375122,144.43727111816406,36
49.03934860229492,6.580586910247803,35.54243087768555,1.0315943956375122,144.43727111816406,36
48.45221710205078,10.452998161315918,34.690025329589844,1.0315943956375122,144.43727111816406,36
41.397769927978516,9.496716499328613,31.033185958862305,1.0315943956375122,144.43727111816406,36
53.817054748535156,11.560214042663574,32.218894958496094,1.0315943956375122,144.43727111816406,36
41.67940902709961,6.650264739990234,29.838396072387695,1.0315943956375122,144.43727111816406,36
30.5956974029541,10.829691886901855,24.01266098022461,1.0315943956375122,144.43727111816406,36
72.26710510253906,9.16733455657959,104.8141860961914,1.0315943956375122,144.43727111816406,36
41.06488800048828,9.609604835510254,26.162694931030273,1.0315943956375122,144.43727111816406,36
58.75236892700195,4.959977149963379,36.67393493652344,1.0315943956375122,144.43727111816406,36
36.952816009521484,11.079590797424316,30.669309616088867,1.0315943956375122,144.43727111816406,36
43.717323303222656,8.704428672790527,27.34513282775879,1.0315943956375122,144.43727111816406,36
33.49333190917969,8.040873527526855,27.157718658447266,1.0315943956375122,144.43727111816406,36
58.996612548828125,12.130889892578125,42.14529800415039,1.0315943956375122,154.70162963867188,36
39.87311935424805,9.157907485961914,26.569538116455078,1.0315943956375122,154.70162963867188,36
